"nodegoat ID","Object ID",Name,"Source Object ID","Source Value",Analysis,"MIGMAG Study Region","MIGMAG Study Region - Object ID",Region,"Region - Object ID","Partner Project ID (add GPS location below)","Pleiades Link","DAI Gazetteer Link","ToposText Link","Geography and topography","Geography and topography - Object ID",Notes,"[GPS Location] Sub-Object ID","[GPS Location] Location Reference","[GPS Location] Location Reference - Object ID","[GPS Location] Geometry"
ngNU0F18zNaFyOklxPG91ckioPB,12979501,"Poseidion - Cape Monodendri",,,,"Western Anatolia",11945194,Ionia,12409555,,,https://gazetteer.dainst.org/place/2100764,,Coastal,13960730,"Area on the southwestern tip of the Milesian peninsula, in the vicinity of the altar of Poseidon.",19189644,,0,"{""type"": ""Point"", ""coordinates"": [27.276944000000004, 37.512222]}"
ngAH4E08mBnS2BxykB180pxPbAO,12536240,"Strongoli - Popolo e Via Nazionale",,,,"Southern Italy",11945197,Calabria,12409596,,,https://gazetteer.dainst.org/place/2124762,,Hillside,13960731,,18729157,,0,"{""type"": ""Point"", ""coordinates"": [17.05441, 39.2665]}"
ngAH4E08mBnS2BxykB180pxPbAO,12536240,"Strongoli - Popolo e Via Nazionale",,,,"Southern Italy",11945197,Calabria,12409596,,,https://gazetteer.dainst.org/place/2124762,,"River valley",13960732,,18729157,,0,"{""type"": ""Point"", ""coordinates"": [17.05441, 39.2665]}"
ngNU0F18zOEF3OkFxO296ckWoNh,13657301,"Yeni Yeldeğirmentepe",,,,"Western Anatolia",11945194,Aiolis,12409581,,,https://gazetteer.dainst.org/place/2111574,,"River valley",13960732,"A settlement located in the Kaykos (modern Bakırçay) River valley.",20055204,,0,"{""type"": ""Point"", ""coordinates"": [27.0, 39.0]}"
ngNU0F18zOEF3OkFxO296ckWoNh,13657301,"Yeni Yeldeğirmentepe",,,,"Western Anatolia",11945194,Aiolis,12409581,,,https://gazetteer.dainst.org/place/2111574,,"Agricultural plain",13960736,"A settlement located in the Kaykos (modern Bakırçay) River valley.",20055204,,0,"{""type"": ""Point"", ""coordinates"": [27.0, 39.0]}"
ngFM1F98rFcX4GcFpGe72ucagHT,13781819,Yazıbaşı,,,,"Western Anatolia",11945194,Ionia,12409555,,,https://gazetteer.dainst.org/place/2184332,,Hillside,13960731,"Also known as Hortuna, located north of Metropolis, just north of the crossing of routes from Ephesos to Smyrna and  Lydia.",20201012,,0,"{""type"": ""Point"", ""coordinates"": [27.32167, 38.24083]}"
ngOV5A48aOFGzPlWyP525dlPpOi,14000754,Messogis,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Mountain range that separates Karia and Lydia, located east of Ephesos.",20626083,,0,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[28.861895172276657, 38.04862754367613], [28.84371950158286, 38.069543561735486], [28.754889573516664, 38.078495816541135], [28.700362881268575, 38.101603745051506], [28.5986553332977, 38.12684817435621], [28.506379499367743, 38.140044871682136], [28.444862276747216, 38.15543800252061], [28.3945300036936, 38.14884134419185], [28.36936380697938, 38.13894520434468], [28.337207058255306, 38.11254901563257], [28.299457853465867, 38.072936855662334], [28.244931224325313, 38.060828858491305], [28.176423408224817, 38.09604655796767], [28.10265887169612, 38.11378111177726], [28.0579190734268, 38.09947943838594], [28.00618868167757, 38.109380895093096], [27.964245122360147, 38.11158103100621], [27.915310968002213, 38.08297402318459], [27.853793745381754, 38.08297402318459], [27.7880821666742, 38.08297402318459], [27.702796926224238, 38.06976701216874], [27.595141770067613, 38.04444691308427], [27.509856486246807, 38.02792909069797], [27.47258928639479, 38.01149103602185], [27.413868301165536, 37.99055841000528], [27.378915333767484, 37.97513054661947], [27.356545434633688, 37.93764937610192], [27.363536028113657, 37.902355511262854], [27.41526641986121, 37.87145948791485], [27.45581186204359, 37.876977585685594], [27.489366710746005, 37.89683931503593], [27.52152344075111, 37.908974400998176], [27.557874526844785, 37.91338666338916], [27.60261432511416, 37.892426060394754], [27.67671464047396, 37.88028825020744], [27.748018693965772, 37.87256314479902], [27.803943441802005, 37.864837229270464], [27.886432451426966, 37.86594098328399], [27.9437553179605, 37.86594098328399], [28.05001233884869, 37.86483723146877], [28.13809381669165, 37.880288252405265], [28.238758362797228, 37.904561880451354], [28.31425678630913, 37.935444011726304], [28.41072697632768, 37.935444011726304], [28.451272418508413, 37.9211074917706], [28.564520032878193, 37.91779866711185], [28.617648543323185, 37.92882750372847], [28.690350715510537, 37.945367657111845], [28.747673582042466, 37.95749473721068], [28.811987042055932, 37.95859709976816], [28.874902383372188, 37.95859709976816], [28.900068519897275, 37.96851761821604], [28.925234656424067, 37.983946871685035], [28.926632775119742, 38.00598303549569], [28.87769862076348, 38.03572135387975], [28.862319315107957, 38.04563144463921]]}]}"
ngOV5A48aOFGzPlWyP525dlPpOi,14000754,Messogis,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,"Rocky outcrop",13960735,"Mountain range that separates Karia and Lydia, located east of Ephesos.",20626083,,0,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[28.861895172276657, 38.04862754367613], [28.84371950158286, 38.069543561735486], [28.754889573516664, 38.078495816541135], [28.700362881268575, 38.101603745051506], [28.5986553332977, 38.12684817435621], [28.506379499367743, 38.140044871682136], [28.444862276747216, 38.15543800252061], [28.3945300036936, 38.14884134419185], [28.36936380697938, 38.13894520434468], [28.337207058255306, 38.11254901563257], [28.299457853465867, 38.072936855662334], [28.244931224325313, 38.060828858491305], [28.176423408224817, 38.09604655796767], [28.10265887169612, 38.11378111177726], [28.0579190734268, 38.09947943838594], [28.00618868167757, 38.109380895093096], [27.964245122360147, 38.11158103100621], [27.915310968002213, 38.08297402318459], [27.853793745381754, 38.08297402318459], [27.7880821666742, 38.08297402318459], [27.702796926224238, 38.06976701216874], [27.595141770067613, 38.04444691308427], [27.509856486246807, 38.02792909069797], [27.47258928639479, 38.01149103602185], [27.413868301165536, 37.99055841000528], [27.378915333767484, 37.97513054661947], [27.356545434633688, 37.93764937610192], [27.363536028113657, 37.902355511262854], [27.41526641986121, 37.87145948791485], [27.45581186204359, 37.876977585685594], [27.489366710746005, 37.89683931503593], [27.52152344075111, 37.908974400998176], [27.557874526844785, 37.91338666338916], [27.60261432511416, 37.892426060394754], [27.67671464047396, 37.88028825020744], [27.748018693965772, 37.87256314479902], [27.803943441802005, 37.864837229270464], [27.886432451426966, 37.86594098328399], [27.9437553179605, 37.86594098328399], [28.05001233884869, 37.86483723146877], [28.13809381669165, 37.880288252405265], [28.238758362797228, 37.904561880451354], [28.31425678630913, 37.935444011726304], [28.41072697632768, 37.935444011726304], [28.451272418508413, 37.9211074917706], [28.564520032878193, 37.91779866711185], [28.617648543323185, 37.92882750372847], [28.690350715510537, 37.945367657111845], [28.747673582042466, 37.95749473721068], [28.811987042055932, 37.95859709976816], [28.874902383372188, 37.95859709976816], [28.900068519897275, 37.96851761821604], [28.925234656424067, 37.983946871685035], [28.926632775119742, 38.00598303549569], [28.87769862076348, 38.03572135387975], [28.862319315107957, 38.04563144463921]]}]}"
ngOV5A48aOFGzPlWyP525dlPpOi,14000754,Messogis,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,"Mountain pass",13960733,"Mountain range that separates Karia and Lydia, located east of Ephesos.",20626083,,0,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[28.861895172276657, 38.04862754367613], [28.84371950158286, 38.069543561735486], [28.754889573516664, 38.078495816541135], [28.700362881268575, 38.101603745051506], [28.5986553332977, 38.12684817435621], [28.506379499367743, 38.140044871682136], [28.444862276747216, 38.15543800252061], [28.3945300036936, 38.14884134419185], [28.36936380697938, 38.13894520434468], [28.337207058255306, 38.11254901563257], [28.299457853465867, 38.072936855662334], [28.244931224325313, 38.060828858491305], [28.176423408224817, 38.09604655796767], [28.10265887169612, 38.11378111177726], [28.0579190734268, 38.09947943838594], [28.00618868167757, 38.109380895093096], [27.964245122360147, 38.11158103100621], [27.915310968002213, 38.08297402318459], [27.853793745381754, 38.08297402318459], [27.7880821666742, 38.08297402318459], [27.702796926224238, 38.06976701216874], [27.595141770067613, 38.04444691308427], [27.509856486246807, 38.02792909069797], [27.47258928639479, 38.01149103602185], [27.413868301165536, 37.99055841000528], [27.378915333767484, 37.97513054661947], [27.356545434633688, 37.93764937610192], [27.363536028113657, 37.902355511262854], [27.41526641986121, 37.87145948791485], [27.45581186204359, 37.876977585685594], [27.489366710746005, 37.89683931503593], [27.52152344075111, 37.908974400998176], [27.557874526844785, 37.91338666338916], [27.60261432511416, 37.892426060394754], [27.67671464047396, 37.88028825020744], [27.748018693965772, 37.87256314479902], [27.803943441802005, 37.864837229270464], [27.886432451426966, 37.86594098328399], [27.9437553179605, 37.86594098328399], [28.05001233884869, 37.86483723146877], [28.13809381669165, 37.880288252405265], [28.238758362797228, 37.904561880451354], [28.31425678630913, 37.935444011726304], [28.41072697632768, 37.935444011726304], [28.451272418508413, 37.9211074917706], [28.564520032878193, 37.91779866711185], [28.617648543323185, 37.92882750372847], [28.690350715510537, 37.945367657111845], [28.747673582042466, 37.95749473721068], [28.811987042055932, 37.95859709976816], [28.874902383372188, 37.95859709976816], [28.900068519897275, 37.96851761821604], [28.925234656424067, 37.983946871685035], [28.926632775119742, 38.00598303549569], [28.87769862076348, 38.03572135387975], [28.862319315107957, 38.04563144463921]]}]}"
ngAH1A48mBHS9BxukB52mpzlbAk,13810214,Çiniyeri,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the northern slopes of the Messogis, close to border with Ionia.",20318167,,0,"{""type"": ""Point"", ""coordinates"": [27.801490112504, 38.086484108370655]}"
ngNU0F18zOEF2OkJxOG93ckSoNB,13814101,Gökçen,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the northern slopes of the Messogis, close to border with Ionia.",20321219,,0,"{""type"": ""Point"", ""coordinates"": [27.855276091908124, 38.1049265754035]}"
ngPW0H38bQmH4QmfzQ415emEqRD,13814103,Balabanlı,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the northern slopes of the Messogis, close to border with Ionia.",20321221,,0,"{""type"": ""Point"", ""coordinates"": [27.967623301497404, 38.13882114577524]}"
ngVC0D98hWiN1WspfVu7hksAwGJ,13808509,"Çavuşçeşme Kalesi",,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located in the Messogis, east of Ephesos.",20305479,,0,"{""type"": ""Point"", ""coordinates"": [27.721939086914062, 38.06647354576796]}"
ngPW0H38bQmH4QmXzPY14emMqRD,13808503,Başköy,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located in the Messogis, east of Ephesos.",20305465,,0,"{""type"": ""Point"", ""coordinates"": [27.69309997558594, 38.035112420612975]}"
ngPW0H38bQmH4QmXzPY14emMqRD,13808503,Başköy,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,"Mountain pass",13960733,"Located in the Messogis, east of Ephesos.",20305465,,0,"{""type"": ""Point"", ""coordinates"": [27.69309997558594, 38.035112420612975]}"
ngMT0E08yMzE4NjAwOF81bjBnMA,13808500,Topaktepe,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the lower northern slopes of the Messogis, east of Ephesos.",20305463,,0,"{""type"": ""Point"", ""coordinates"": [27.633705139160156, 38.05349815802656]}"
ngDK9b58pDUV9EaPnFW3nsaEeEx,13808495,Alaylı,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the lower northern slopes of the Messogis, east of Ephesos.",20305461,,0,"{""type"": ""Point"", ""coordinates"": [27.59636878967285, 38.04727996942396]}"
ngXE8v98jXuP3YuJhY072muQyYr,13808489,Cambaztepe,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the lower northern slopes of the Messogis, east of Ephesos, with a good view of the Metropolis plain.",20305453,,0,"{""type"": ""Point"", ""coordinates"": [27.555427551269535, 38.11619121500379]}"
ngTA8r58fUgLfUqrdVC3diqGuVH,13808485,Kızılin,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the lower northern slopes of the Messogis, east of Ephesos.",20305443,,0,"{""type"": ""Point"", ""coordinates"": [27.525901794433597, 38.07539279018036]}"
ngFM7v18rGcX5GcRpGe9qucKgHT,13808471,Büyükkale,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the lower northern slopes of the Messogis, east of Ephesos.",20305420,,0,"{""type"": ""Point"", ""coordinates"": [27.542381286621094, 38.01834493072087]}"
ngFM4J58rFWXsGcXpGY39ucSgFT,13808445,Küçükkale,,,,"Western Anatolia",11945194,Lydia,12409557,,,,,Hillside,13960731,"Located on the lower northern slopes of the Messogis, east of Ephesos.",20305382,,0,"{""type"": ""Point"", ""coordinates"": [27.516803741455078, 38.00536101289634]}"
ngOV8A08aPbGbPlWyO181dljpPC,13808480,Alıcı,,,,"Western Anatolia",11945194,Ionia,12409555,,,,,Hillside,13960731,"Located on the lower northern slopes of the Messogis, east of Ephesos.",20305438,,0,"{""type"": ""Point"", ""coordinates"": [27.54478454589844, 38.06295960543331]}"
ngEL1A88qGLW2FbAoGX6qtbTfFS,13781718,"Gedohor Tepesi",,,,"Western Anatolia",11945194,Ionia,12409555,,,,,Hillside,13960731,"A cave in a hill of the Messogis Mountain range north-east of Ephesos.",20200911,,0,"{""type"": ""Point"", ""coordinates"": [27.404537200927734, 37.97153793552016]}"
ngHO2D18tIeZuIeHrI292weIiIb,13781721,Kuşini,,,,"Western Anatolia",11945194,Ionia,12409555,,,,,Hillside,13960731,"Located 7km northwest of Ephesos, on low hills of the Messogis Mountains.",20200913,,0,"{""type"": ""Point"", ""coordinates"": [27.439212799072266, 37.98804554529458]}"
ngAH1A48mBxSnBxukAz28pzlbAk,13781714,Madentepe,,,,"Western Anatolia",11945194,Ionia,12409555,,,,,Hillside,13960731,"Located in the Messogis Mountains east of Ephesos (location is only approximate).",20200909,,0,"{""type"": ""Point"", ""coordinates"": [27.503929138183594, 37.951778046847934]}"
ngNU5Z38zOUFaOkVxOW16ckioOB,14000753,Tmolos,,,,"Western Anatolia",11945194,Lydia,12409557,,https://pleiades.stoa.org/places/550937,,,Hillside,13960731,"A large mountain (modern Boz Dağ) with associated range that delineates the south of the Hermos River valley.",20626082,,0,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[28.02779325404993, 38.48821941507316], [27.92998465203766, 38.49587484110026], [27.860121364885774, 38.48493826921384], [27.816806126851564, 38.469624280007736], [27.75532643415968, 38.45321282465076], [27.723189322069317, 38.424757457434595], [27.688257678493382, 38.41052556792496], [27.653326023757785, 38.408335799656754], [27.58066820512039, 38.39738595286005], [27.517791246684055, 38.38862488115282], [27.48146233736369, 38.37438587570324], [27.43674983358838, 38.35904842780468], [27.443736162302255, 38.326171524591985], [27.425571707642828, 38.306438221032096], [27.4283662391301, 38.26914955201897], [27.414393581699045, 38.24610874607481], [27.42137986204057, 38.22525599393552], [27.397567593554783, 38.20175835519177], [27.424115642672433, 38.18748263876088], [27.519129750219747, 38.19407179197208], [27.58060946202235, 38.1973661480917], [27.63100341918442, 38.20724829792934], [27.69108584613519, 38.20505238161775], [27.748373740192164, 38.19516993688197], [27.788894446451568, 38.17649943989511], [27.816759168879567, 38.17837232450787], [27.82793729482342, 38.17947069323501], [27.857279875597186, 38.212414057545345], [27.881259086984983, 38.230316682297826], [27.970684094539052, 38.255556952563694], [28.00980753534327, 38.2643341227282], [28.065698174459328, 38.25336248863667], [28.097835286549696, 38.24348660659149], [28.102027083777983, 38.22702382138729], [28.060109111488288, 38.20506764396623], [28.12298609978612, 38.17761308515145], [28.155597672457475, 38.186215764726995], [28.204501973462754, 38.196099422999225], [28.207296504948257, 38.22244928730285], [28.197515644747227, 38.25098420767981], [28.236639085553183, 38.24440021996893], [28.29113248565852, 38.224644666350855], [28.325976409630524, 38.22557794079168], [28.373483492030033, 38.18495297961681], [28.41195725056468, 38.17916755382507], [28.44269709691068, 38.16928159812511], [28.54050569892295, 38.16928159812511], [28.599190860130932, 38.17587238426452], [28.639711566677903, 38.1659859815546], [28.66765688153836, 38.19344489995484], [28.610869428461488, 38.25456584743293], [28.581526847856622, 38.29515192355757], [28.53541707833688, 38.33461930187653], [28.48511551158882, 38.35763201750214], [28.39429307374311, 38.398160448044194], [28.33141611530675, 38.42443701187784], [28.22103212160792, 38.456175109744606], [28.12601805108286, 38.47039800272546], [28.053360232445474, 38.485711827584424]]}]}"
